id_code,sirna
RPE-10_4_D12,226
RPE-10_4_D13,880
RPE-10_4_D14,518
RPE-10_4_D15,1045
RPE-10_4_D16,780
RPE-10_4_D17,771
RPE-10_4_D18,370
RPE-10_4_D19,1054
RPE-10_4_D20,82
RPE-10_4_D21,1061
RPE-10_4_D22,817
RPE-10_4_D23,725
RPE-10_4_E02,202
RPE-10_4_E03,241
RPE-10_4_E04,45
RPE-10_4_E05,1010
RPE-10_4_E06,474
RPE-10_4_E07,356
RPE-10_4_E08,528
RPE-10_4_E09,30
RPE-10_4_E10,73
RPE-10_4_E11,931
RPE-10_4_E12,531
RPE-10_4_E13,524
RPE-10_4_E14,758
RPE-10_4_E15,1038
RPE-10_4_E16,526
RPE-10_4_E17,635
RPE-10_4_E18,493
RPE-10_4_E19,470
RPE-10_4_E20,193
RPE-10_4_E21,128
RPE-10_4_E22,104
RPE-10_4_E23,240
RPE-10_4_F02,841
RPE-10_4_F04,619
RPE-10_4_F05,997
RPE-10_4_F06,161
RPE-10_4_F08,419
RPE-10_4_F09,1036
RPE-10_4_F10,378
RPE-10_4_F12,139
RPE-10_4_F13,332
RPE-10_4_F14,684
RPE-10_4_F16,773
RPE-10_4_F17,746
RPE-10_4_F18,621
RPE-10_4_F20,261
RPE-10_4_F21,843
RPE-10_4_F23,179
RPE-10_4_G02,971
RPE-10_4_G03,948
RPE-10_4_G04,792
RPE-10_4_G05,441
RPE-10_4_G06,737
RPE-10_4_G07,321
RPE-10_4_G08,1095
RPE-10_4_G09,522
RPE-10_4_G10,249
RPE-10_4_G11,540
RPE-10_4_G12,630
RPE-10_4_G13,331
RPE-10_4_G14,596
RPE-10_4_G15,50
RPE-10_4_G16,69
RPE-10_4_G17,230
RPE-10_4_G18,1061
RPE-10_4_G19,294
RPE-10_4_G20,156
RPE-10_4_G21,488
RPE-10_4_G22,208
RPE-10_4_G23,573
RPE-10_4_H02,1054
RPE-10_4_H04,872
RPE-10_4_H05,420
RPE-10_4_H06,58
RPE-10_4_H08,13
RPE-10_4_H09,261
RPE-10_4_H10,386
RPE-10_4_H12,110
RPE-10_4_H13,711
RPE-10_4_H14,156
RPE-10_4_H16,476
RPE-10_4_H17,872
RPE-10_4_H18,67
RPE-10_4_H20,1094
RPE-10_4_H21,12
RPE-10_4_H23,1001
RPE-10_4_I02,17
RPE-10_4_I03,9
RPE-10_4_I04,1061
RPE-10_4_I05,1004
RPE-10_4_I06,1005
RPE-10_4_I07,97
RPE-10_4_I08,68
RPE-10_4_I09,767
RPE-10_4_I10,31
RPE-10_4_I11,843
RPE-10_4_I12,104
RPE-10_4_I13,899
RPE-10_4_I14,824
RPE-10_4_I15,71
RPE-10_4_I16,573
RPE-10_4_I17,202
RPE-10_4_I18,292
RPE-10_4_I19,994
RPE-10_4_I20,698
RPE-10_4_I21,0
RPE-10_4_I22,862
RPE-10_4_I23,54
RPE-10_4_J02,343
RPE-10_4_J04,193
RPE-10_4_J05,247
RPE-10_4_J06,220
RPE-10_4_J08,354
RPE-10_4_J09,275
RPE-10_4_J10,688
RPE-10_4_J12,316
RPE-10_4_J13,904
RPE-10_4_J14,12
RPE-10_4_J16,993
RPE-10_4_J17,997
RPE-10_4_J18,354
RPE-10_4_J20,980
RPE-10_4_J21,36
RPE-10_4_J23,325
RPE-10_4_K02,773
RPE-10_4_K03,899
RPE-10_4_K04,264
RPE-10_4_K05,560
RPE-10_4_K06,187
RPE-10_4_K07,433
RPE-10_4_K08,836
RPE-10_4_K09,426
RPE-10_4_K10,97
RPE-10_4_K11,631
RPE-10_4_K12,1021
RPE-10_4_K13,496
RPE-10_4_K14,641
RPE-10_4_K15,223
RPE-10_4_K16,1072
RPE-10_4_K17,854
RPE-10_4_K18,103
RPE-10_4_K19,589
RPE-10_4_K20,374
RPE-10_4_K21,591
RPE-10_4_K22,104
RPE-10_4_K23,1097
RPE-10_4_L02,201
RPE-10_4_L03,45
RPE-10_4_L04,200
RPE-10_4_L05,270
RPE-10_4_L06,104
RPE-10_4_L07,1097
RPE-10_4_L08,906
RPE-10_4_L09,103
RPE-10_4_L10,518
RPE-10_4_L11,1095
RPE-10_4_L12,892
RPE-10_4_L13,16
RPE-10_4_L14,688
RPE-10_4_L15,680
RPE-10_4_L16,496
RPE-10_4_L17,836
RPE-10_4_L18,911
RPE-10_4_L19,323
RPE-10_4_L20,14
RPE-10_4_L21,73
RPE-10_4_L22,280
RPE-10_4_L23,176
RPE-10_4_M02,846
RPE-10_4_M04,243
RPE-10_4_M05,954
RPE-10_4_M06,931
RPE-10_4_M08,1009
RPE-10_4_M09,720
RPE-10_4_M10,778
RPE-10_4_M12,638
RPE-10_4_M13,1081
RPE-10_4_M14,1082
RPE-10_4_M16,998
RPE-10_4_M17,824
RPE-10_4_M18,822
RPE-10_4_M20,79
RPE-10_4_M21,45
RPE-10_4_M23,899
RPE-10_4_N02,30
RPE-10_4_N03,23
RPE-10_4_N04,854
RPE-10_4_N05,1011
RPE-10_4_N06,286
RPE-10_4_N07,710
RPE-10_4_N08,208
RPE-10_4_N09,609
RPE-10_4_N10,325
RPE-10_4_N11,702
RPE-10_4_N12,488
RPE-10_4_N13,741
RPE-10_4_N14,594
RPE-10_4_N15,226
RPE-10_4_N16,561
RPE-10_4_N17,230
RPE-10_4_N18,249
RPE-10_4_N19,374
RPE-10_4_N20,587
RPE-10_4_N21,227
RPE-10_4_N22,104
RPE-10_4_N23,304
RPE-10_4_O02,298
RPE-10_4_O03,971
RPE-10_4_O04,839
RPE-10_4_O05,406
RPE-10_4_O06,610
RPE-10_4_O07,1103
RPE-10_4_O08,273
RPE-10_4_O09,156
RPE-10_4_O10,451
RPE-10_4_O11,418
RPE-10_4_O12,997
RPE-10_4_O13,929
RPE-10_4_O14,1107
RPE-10_4_O15,150
RPE-10_4_O16,935
RPE-10_4_O17,973
RPE-10_4_O18,427
RPE-10_4_O19,82
RPE-10_4_O20,306
RPE-10_4_O21,496
RPE-10_4_O22,693
RPE-10_4_O23,931
RPE-11_1_B03,276
RPE-11_1_B04,1101
RPE-11_1_B05,345
RPE-11_1_B06,624
RPE-11_1_B07,618
RPE-11_1_B08,105
RPE-11_1_B09,391
RPE-11_1_B10,1013
RPE-11_1_B11,1060
RPE-11_1_B12,312
RPE-11_1_B13,503
RPE-11_1_B14,786
RPE-11_1_B15,254
RPE-11_1_B16,188
RPE-11_1_B17,588
RPE-11_1_B18,613
RPE-11_1_B19,806
RPE-11_1_B20,604
RPE-11_1_B21,144
RPE-11_1_B22,555
RPE-11_1_B23,764
RPE-11_1_C02,256
RPE-11_1_C04,385
RPE-11_1_C05,88
RPE-11_1_C06,537
RPE-11_1_C08,508
RPE-11_1_C09,258
RPE-11_1_C10,181
RPE-11_1_C12,8
RPE-11_1_C13,489
RPE-11_1_C14,1023
RPE-11_1_C16,313
RPE-11_1_C17,287
RPE-11_1_C18,500
RPE-11_1_C20,676
RPE-11_1_C21,840
RPE-11_1_C23,786
RPE-11_1_D02,881
RPE-11_1_D03,1076
RPE-11_1_D04,743
RPE-11_1_D05,505
RPE-11_1_D06,910
RPE-11_1_D07,417
RPE-11_1_D08,352
RPE-11_1_D09,1089
RPE-11_1_D10,744
RPE-11_1_D11,239
RPE-11_1_D12,1031
RPE-11_1_D13,1100
RPE-11_1_D14,301
RPE-11_1_D15,894
RPE-11_1_D16,385
RPE-11_1_D17,33
RPE-11_1_D18,274
RPE-11_1_D19,557
RPE-11_1_D20,136
RPE-11_1_D21,397
RPE-11_1_D22,868
RPE-11_1_D23,6
RPE-11_1_E02,831
RPE-11_1_E03,389
RPE-11_1_E04,676
RPE-11_1_E05,439
RPE-11_1_E06,417
RPE-11_1_E09,581
RPE-11_1_E10,890
RPE-11_1_E11,276
RPE-11_1_E12,1042
RPE-11_1_E13,506
RPE-11_1_E14,897
RPE-11_1_E15,618
RPE-11_1_E16,389
RPE-11_1_E17,547
RPE-11_1_E18,734
RPE-11_1_E19,875
RPE-11_1_E20,715
RPE-11_1_E21,5
RPE-11_1_E22,392
RPE-11_1_E23,1027
RPE-11_1_F02,224
RPE-11_1_F04,1039
RPE-11_1_F05,293
RPE-11_1_F06,1065
RPE-11_1_F08,986
RPE-11_1_F09,391
RPE-11_1_F10,272
RPE-11_1_F12,910
RPE-11_1_F13,845
RPE-11_1_F14,456
RPE-11_1_F16,543
RPE-11_1_F17,302
RPE-11_1_F18,1028
RPE-11_1_F20,921
RPE-11_1_F21,960
RPE-11_1_F23,972
RPE-11_1_G02,217
RPE-11_1_G03,653
RPE-11_1_G04,324
RPE-11_1_G06,460
RPE-11_1_G07,585
RPE-11_1_G08,1028
RPE-11_1_G09,489
RPE-11_1_G10,762
RPE-11_1_G11,6
RPE-11_1_G12,1101
RPE-11_1_G13,962
RPE-11_1_G14,689
RPE-11_1_G15,445
RPE-11_1_G16,541
RPE-11_1_G17,705
RPE-11_1_G18,177
RPE-11_1_G19,133
RPE-11_1_G20,950
RPE-11_1_G21,543
RPE-11_1_G22,960
RPE-11_1_G23,503
RPE-11_1_H02,703
RPE-11_1_H04,1028
RPE-11_1_H05,254
RPE-11_1_H06,1106
RPE-11_1_H08,413
RPE-11_1_H09,482
RPE-11_1_H10,8
RPE-11_1_H12,324
RPE-11_1_H13,70
RPE-11_1_H14,626
RPE-11_1_H16,588
RPE-11_1_H17,459
RPE-11_1_H18,907
RPE-11_1_H20,415
RPE-11_1_H21,411
RPE-11_1_H23,1060
RPE-11_1_I02,481
RPE-11_1_I03,442
RPE-11_1_I04,258
RPE-11_1_I05,373
RPE-11_1_I06,797
RPE-11_1_I07,471
RPE-11_1_I08,565
RPE-11_1_I09,281
RPE-11_1_I10,704
RPE-11_1_I11,845
RPE-11_1_I12,828
RPE-11_1_I13,572
RPE-11_1_I14,513
RPE-11_1_I15,379
RPE-11_1_I16,770
RPE-11_1_I17,938
RPE-11_1_I18,793
RPE-11_1_I19,884
RPE-11_1_I20,744
RPE-11_1_I21,126
RPE-11_1_I22,1066
RPE-11_1_I23,974
RPE-11_1_J02,981
RPE-11_1_J04,877
RPE-11_1_J05,157
RPE-11_1_J06,290
RPE-11_1_J08,355
RPE-11_1_J09,1076
RPE-11_1_J10,689
RPE-11_1_J12,400
RPE-11_1_J13,900
RPE-11_1_J14,1
RPE-11_1_J16,1
RPE-11_1_J17,1067
RPE-11_1_J18,400
RPE-11_1_J20,94
RPE-11_1_J21,900
RPE-11_1_J23,371
RPE-11_1_K02,505
RPE-11_1_K03,40
RPE-11_1_K04,48
RPE-11_1_K05,655
RPE-11_1_K06,1020
RPE-11_1_K07,945
RPE-11_1_K08,195
RPE-11_1_K09,372
RPE-11_1_K10,124
RPE-11_1_K11,757
RPE-11_1_K12,838
RPE-11_1_K13,253
RPE-11_1_K14,222
RPE-11_1_K15,914
RPE-11_1_K16,277
RPE-11_1_K17,1006
RPE-11_1_K18,567
RPE-11_1_K19,655
RPE-11_1_K20,274
RPE-11_1_K21,1102
RPE-11_1_K22,366
RPE-11_1_K23,743
RPE-11_1_L02,715
RPE-11_1_L03,89
RPE-11_1_L04,497
RPE-11_1_L05,745
RPE-11_1_L06,1025
RPE-11_1_L07,760
RPE-11_1_L08,1060
RPE-11_1_L09,889
RPE-11_1_L10,1041
RPE-11_1_L11,3
RPE-11_1_L12,133
RPE-11_1_L13,870
RPE-11_1_L14,538
RPE-11_1_L15,308
RPE-11_1_L16,987
RPE-11_1_L17,398
RPE-11_1_L18,891
RPE-11_1_L19,77
RPE-11_1_L20,978
RPE-11_1_L21,620
RPE-11_1_L22,890
RPE-11_1_L23,959
RPE-11_1_M02,653
RPE-11_1_M04,505
RPE-11_1_M05,705
RPE-11_1_M06,195
RPE-11_1_M08,361
RPE-11_1_M09,486
RPE-11_1_M10,655
RPE-11_1_M12,1104
RPE-11_1_M13,372
RPE-11_1_M14,921
RPE-11_1_M16,450
RPE-11_1_M17,982
RPE-11_1_M18,431
RPE-11_1_M20,552
RPE-11_1_M21,983
RPE-11_1_M23,436
RPE-11_1_N02,939
RPE-11_1_N03,577
RPE-11_1_N04,113
RPE-11_1_N05,582
RPE-11_1_N06,147
RPE-11_1_N07,681
RPE-11_1_N08,1062
RPE-11_1_N09,341
RPE-11_1_N10,914
RPE-11_1_N11,33
RPE-11_1_N12,212
RPE-11_1_N13,900
RPE-11_1_N14,657
RPE-11_1_N15,77
RPE-11_1_N16,346
RPE-11_1_N17,1084
RPE-11_1_N18,784
RPE-11_1_N19,46
RPE-11_1_N20,74
RPE-11_1_N21,80
RPE-11_1_N22,532
RPE-11_1_N23,875
RPE-11_1_O02,692
RPE-11_1_O03,5
RPE-11_1_O04,397
RPE-11_1_O05,450
RPE-11_1_O06,211
RPE-11_1_O07,293
RPE-11_1_O08,982
RPE-11_1_O09,162
RPE-11_1_O10,572
RPE-11_1_O11,55
RPE-11_1_O12,541
RPE-11_1_O13,547
RPE-11_1_O14,1031
RPE-11_1_O15,647
RPE-11_1_O16,450
RPE-11_1_O17,1008
RPE-11_1_O18,765
RPE-11_1_O19,750
RPE-11_1_O20,611
RPE-11_1_O21,26
RPE-11_1_O22,884
RPE-11_1_O23,459
RPE-11_2_B03,57
RPE-11_2_B04,879
RPE-11_2_B05,529
RPE-11_2_B06,182
RPE-11_2_B07,299
RPE-11_2_B08,1064
RPE-11_2_B09,412
RPE-11_2_B10,95
RPE-11_2_B11,903
RPE-11_2_B12,1003
RPE-11_2_B13,849
RPE-11_2_B14,1017
RPE-11_2_B15,923
RPE-11_2_B16,650
RPE-11_2_B17,724
RPE-11_2_B18,64
RPE-11_2_B19,511
RPE-11_2_B20,562
RPE-11_2_B21,1002
RPE-11_2_B22,874
RPE-11_2_B23,776
RPE-11_2_C02,952
RPE-11_2_C04,381
RPE-11_2_C05,178
RPE-11_2_C06,75
RPE-11_2_C08,1090
RPE-11_2_C09,905
RPE-11_2_C10,457
RPE-11_2_C12,941
RPE-11_2_C13,739
RPE-11_2_C14,730
RPE-11_2_C16,722
RPE-11_2_C17,327
RPE-11_2_C18,1049
RPE-11_2_C20,407
RPE-11_2_C21,1032
RPE-11_2_C23,364
RPE-11_2_D02,452
RPE-11_2_D03,562
RPE-11_2_D04,714
RPE-11_2_D05,952
RPE-11_2_D06,827
RPE-11_2_D07,597
RPE-11_2_D08,753
RPE-11_2_D09,535
RPE-11_2_D10,93
RPE-11_2_D11,1092
RPE-11_2_D12,957
RPE-11_2_D13,801
RPE-11_2_D14,735
RPE-11_2_D15,946
RPE-11_2_D16,108
RPE-11_2_D17,166
RPE-11_2_D18,27
RPE-11_2_D19,421
RPE-11_2_D20,915
RPE-11_2_D21,47
RPE-11_2_D22,219
RPE-11_2_D23,562
RPE-11_2_E02,639
RPE-11_2_E03,580
RPE-11_2_E04,83
RPE-11_2_E05,384
RPE-11_2_E06,1088
RPE-11_2_E09,219
RPE-11_2_E10,1098
RPE-11_2_E11,751
RPE-11_2_E12,661
RPE-11_2_E13,871
RPE-11_2_E14,342
RPE-11_2_E15,1040
RPE-11_2_E16,305
RPE-11_2_E17,1046
RPE-11_2_E18,729
RPE-11_2_E19,659
RPE-11_2_E20,424
RPE-11_2_E21,766
RPE-11_2_E22,412
RPE-11_2_E23,511
RPE-11_2_F02,996
RPE-11_2_F04,315
RPE-11_2_F05,92
RPE-11_2_F06,305
RPE-11_2_F08,539
RPE-11_2_F09,965
RPE-11_2_F10,920
RPE-11_2_F12,44
RPE-11_2_F13,651
RPE-11_2_F14,766
RPE-11_2_F16,682
RPE-11_2_F17,701
RPE-11_2_F18,342
RPE-11_2_F20,830
RPE-11_2_F21,569
RPE-11_2_F23,721
RPE-11_2_G02,968
RPE-11_2_G03,535
RPE-11_2_G04,642
RPE-11_2_G05,787
RPE-11_2_G06,333
RPE-11_2_G07,669
RPE-11_2_G08,408
RPE-11_2_G09,662
RPE-11_2_G10,118
RPE-11_2_G11,423
RPE-11_2_G12,166
RPE-11_2_G13,1047
RPE-11_2_G14,457
RPE-11_2_G15,409
RPE-11_2_G16,25
RPE-11_2_G17,1083
RPE-11_2_G18,475
RPE-11_2_G19,20
RPE-11_2_G20,111
RPE-11_2_G21,790
RPE-11_2_G23,218
RPE-11_2_H02,975
RPE-11_2_H04,357
RPE-11_2_H05,905
RPE-11_2_H06,731
RPE-11_2_H08,788
RPE-11_2_H09,499
RPE-11_2_H10,1049
RPE-11_2_H12,47
RPE-11_2_H13,569
RPE-11_2_H14,160
RPE-11_2_H16,66
RPE-11_2_H17,383
RPE-11_2_H18,957
RPE-11_2_H20,329
RPE-11_2_H21,404
RPE-11_2_H23,563
RPE-11_2_I02,946
RPE-11_2_I03,507
RPE-11_2_I04,87
RPE-11_2_I05,317
RPE-11_2_I06,747
RPE-11_2_I07,851
RPE-11_2_I08,64
RPE-11_2_I09,225
RPE-11_2_I10,351
RPE-11_2_I11,991
RPE-11_2_I12,902
RPE-11_2_I13,859
RPE-11_2_I14,709
RPE-11_2_I15,600
RPE-11_2_I16,72
RPE-11_2_I17,1044
RPE-11_2_I18,228
RPE-11_2_I19,859
RPE-11_2_I20,1016
RPE-11_2_I21,233
RPE-11_2_I22,927
RPE-11_2_I23,511
RPE-11_2_J02,466
RPE-11_2_J04,932
RPE-11_2_J05,47
RPE-11_2_J06,1058
RPE-11_2_J08,876
RPE-11_2_J09,1019
RPE-11_2_J10,517
RPE-11_2_J12,682
RPE-11_2_J13,206
RPE-11_2_J14,968
RPE-11_2_J16,804
RPE-11_2_J17,117
RPE-11_2_J18,390
RPE-11_2_J20,429
RPE-11_2_J21,682
RPE-11_2_J23,383
RPE-11_2_K02,917
RPE-11_2_K03,63
RPE-11_2_K04,299
RPE-11_2_K05,194
RPE-11_2_K06,149
RPE-11_2_K07,517
RPE-11_2_K08,535
RPE-11_2_K09,536
RPE-11_2_K10,761
RPE-11_2_K11,414
RPE-11_2_K12,721
RPE-11_2_K13,597
RPE-11_2_K14,41
RPE-11_2_K15,685
RPE-11_2_K16,47
RPE-11_2_K17,189
RPE-11_2_K18,685
RPE-11_2_K19,108
RPE-11_2_K20,697
RPE-11_2_K21,87
RPE-11_2_K22,351
RPE-11_2_K23,492
RPE-11_2_L02,57
RPE-11_2_L03,1035
RPE-11_2_L04,1033
RPE-11_2_L05,1088
RPE-11_2_L06,1080
RPE-11_2_L07,887
RPE-11_2_L08,893
RPE-11_2_L09,353
RPE-11_2_L10,364
RPE-11_2_L11,941
RPE-11_2_L12,479
RPE-11_2_L13,804
RPE-11_2_L14,349
RPE-11_2_L15,160
RPE-11_2_L16,694
RPE-11_2_L17,236
RPE-11_2_L18,1052
RPE-11_2_L19,542
RPE-11_2_L20,682
RPE-11_2_L21,228
RPE-11_2_L22,951
RPE-11_2_L23,132
RPE-11_2_M02,329
RPE-11_2_M04,42
RPE-11_2_M05,783
RPE-11_2_M06,733
RPE-11_2_M08,571
RPE-11_2_M09,61
RPE-11_2_M10,781
RPE-11_2_M12,856
RPE-11_2_M13,685
RPE-11_2_M14,2
RPE-11_2_M16,898
RPE-11_2_M17,956
RPE-11_2_M18,941
RPE-11_2_M20,776
RPE-11_2_M21,1032
RPE-11_2_M23,536
RPE-11_2_N02,753
RPE-11_2_N03,905
RPE-11_2_N04,7
RPE-11_2_N05,421
RPE-11_2_N06,434
RPE-11_2_N07,149
RPE-11_2_N08,844
RPE-11_2_N09,813
RPE-11_2_N10,502
RPE-11_2_N11,867
RPE-11_2_N12,779
RPE-11_2_N13,483
RPE-11_2_N14,909
RPE-11_2_N15,42
RPE-11_2_N16,447
RPE-11_2_N17,1002
RPE-11_2_N18,285
RPE-11_2_N19,409
RPE-11_2_N20,849
RPE-11_2_N21,701
RPE-11_2_N22,723
RPE-11_2_N23,25
RPE-11_2_O02,893
RPE-11_2_O03,871
RPE-11_2_O04,81
RPE-11_2_O05,92
RPE-11_2_O06,216
RPE-11_2_O07,329
RPE-11_2_O08,865
RPE-11_2_O09,752
RPE-11_2_O10,232
RPE-11_2_O11,1078
RPE-11_2_O12,383
RPE-11_2_O13,913
RPE-11_2_O14,1098
RPE-11_2_O15,131
RPE-11_2_O16,991
RPE-11_2_O17,52
RPE-11_2_O18,428
RPE-11_2_O19,118
RPE-11_2_O20,47
RPE-11_2_O21,1024
RPE-11_2_O22,623
RPE-11_2_O23,669
RPE-11_3_B03,718
RPE-11_3_B04,279
RPE-11_3_B05,1014
RPE-11_3_B06,145
RPE-11_3_B07,916
RPE-11_3_B08,866
RPE-11_3_B09,363
RPE-11_3_B10,719
RPE-11_3_B11,347
RPE-11_3_B12,368
RPE-11_3_B13,777
RPE-11_3_B14,738
RPE-11_3_B15,947
RPE-11_3_B16,170
RPE-11_3_B17,185
RPE-11_3_B18,1018
RPE-11_3_B19,394
RPE-11_3_B20,599
RPE-11_3_B21,554
RPE-11_3_B22,719
RPE-11_3_B23,1105
RPE-11_3_C02,98
RPE-11_3_C04,134
RPE-11_3_C05,4
RPE-11_3_C06,490
RPE-11_3_C08,377
RPE-11_3_C09,435
RPE-11_3_C10,632
RPE-11_3_C12,38
RPE-11_3_C13,834
RPE-11_3_C14,1087
RPE-11_3_C16,173
RPE-11_3_C17,184
RPE-11_3_C18,748
RPE-11_3_C20,512
RPE-11_3_C21,595
RPE-11_3_C23,800
RPE-11_3_D02,886
RPE-11_3_D03,484
RPE-11_3_D04,84
RPE-11_3_D05,545
RPE-11_3_D06,291
RPE-11_3_D07,546
RPE-11_3_D08,644
RPE-11_3_D09,191
RPE-11_3_D10,603
RPE-11_3_D11,34
RPE-11_3_D12,679
RPE-11_3_D13,465
RPE-11_3_D14,96
RPE-11_3_D15,369
RPE-11_3_D16,808
RPE-11_3_D17,405
RPE-11_3_D18,437
RPE-11_3_D19,375
RPE-11_3_D20,525
RPE-11_3_D21,1057
RPE-11_3_D22,633
RPE-11_3_D23,533
RPE-11_3_E02,1091
RPE-11_3_E03,691
RPE-11_3_E04,396
RPE-11_3_E05,151
RPE-11_3_E06,129
RPE-11_3_E09,215
RPE-11_3_E10,244
RPE-11_3_E11,977
RPE-11_3_E12,4
RPE-11_3_E13,686
RPE-11_3_E14,942
RPE-11_3_E15,926
RPE-11_3_E16,677
RPE-11_3_E17,961
RPE-11_3_E18,665
RPE-11_3_E19,888
RPE-11_3_E20,485
RPE-11_3_E21,1074
RPE-11_3_E22,1085
RPE-11_3_E23,463
RPE-11_3_F02,504
RPE-11_3_F04,198
RPE-11_3_F05,749
RPE-11_3_F06,185
RPE-11_3_F08,1099
RPE-11_3_F09,860
RPE-11_3_F10,215
RPE-11_3_F12,942
RPE-11_3_F13,402
RPE-11_3_F14,387
RPE-11_3_F16,311
RPE-11_3_F17,955
RPE-11_3_F18,690
RPE-11_3_F20,625
RPE-11_3_F21,446
RPE-11_3_F23,936
RPE-11_3_G02,807
RPE-11_3_G03,713
RPE-11_3_G04,617
RPE-11_3_G05,718
RPE-11_3_G06,246
RPE-11_3_G07,271
RPE-11_3_G08,163
RPE-11_3_G09,410
RPE-11_3_G10,901
RPE-11_3_G11,173
RPE-11_3_G12,1051
RPE-11_3_G13,362
RPE-11_3_G14,820
RPE-11_3_G15,586
RPE-11_3_G16,377
RPE-11_3_G17,267
RPE-11_3_G18,863
RPE-11_3_G19,858
RPE-11_3_G20,769
RPE-11_3_G21,237
RPE-11_3_G22,819
RPE-11_3_G23,564
RPE-11_3_H02,375
RPE-11_3_H04,487
RPE-11_3_H05,1007
RPE-11_3_H06,888
RPE-11_3_H08,314
RPE-11_3_H09,300
RPE-11_3_H10,504
RPE-11_3_H12,271
RPE-11_3_H13,338
RPE-11_3_H14,755
RPE-11_3_H16,936
RPE-11_3_H17,860
RPE-11_3_H18,970
RPE-11_3_H20,197
RPE-11_3_H21,516
RPE-11_3_H23,453
RPE-11_3_I02,35
RPE-11_3_I03,809
RPE-11_3_I04,520
RPE-11_3_I05,947
RPE-11_3_I06,599
RPE-11_3_I07,32
RPE-11_3_I08,120
RPE-11_3_I09,326
RPE-11_3_I10,310
RPE-11_3_I11,119
RPE-11_3_I12,510
RPE-11_3_I13,821
RPE-11_3_I14,774
RPE-11_3_I15,860
RPE-11_3_I16,322
RPE-11_3_I17,995
RPE-11_3_I18,168
RPE-11_3_I19,394
RPE-11_3_I20,402
RPE-11_3_I21,608
RPE-11_3_I22,359
RPE-11_3_I23,802
RPE-11_3_J02,127
RPE-11_3_J04,1012
RPE-11_3_J05,816
RPE-11_3_J06,672
RPE-11_3_J08,908
RPE-11_3_J09,627
RPE-11_3_J10,936
RPE-11_3_J12,1079
RPE-11_3_J13,677
RPE-11_3_J14,943
RPE-11_3_J16,337
RPE-11_3_J17,795
RPE-11_3_J18,977
RPE-11_3_J20,674
RPE-11_3_J21,636
RPE-11_3_J23,283
RPE-11_3_K02,115
RPE-11_3_K03,944
RPE-11_3_K04,123
RPE-11_3_K05,363
RPE-11_3_K06,1051
RPE-11_3_K07,365
RPE-11_3_K08,644
RPE-11_3_K09,815
RPE-11_3_K10,586
RPE-11_3_K11,53
RPE-11_3_K12,234
RPE-11_3_K13,679
RPE-11_3_K14,530
RPE-11_3_K15,648
RPE-11_3_K16,774
RPE-11_3_K17,963
RPE-11_3_K18,170
RPE-11_3_K19,570
RPE-11_3_K20,190
RPE-11_3_K21,869
RPE-11_3_K22,119
RPE-11_3_K23,759
RPE-11_3_L02,678
RPE-11_3_L03,279
RPE-11_3_L04,259
RPE-11_3_L05,250
RPE-11_3_L06,246
RPE-11_3_L07,24
RPE-11_3_L08,530
RPE-11_3_L09,90
RPE-11_3_L10,380
RPE-11_3_L11,338
RPE-11_3_L12,463
RPE-11_3_L13,477
RPE-11_3_L14,368
RPE-11_3_L15,1105
RPE-11_3_L16,992
RPE-11_3_L17,769
RPE-11_3_L18,545
RPE-11_3_L19,820
RPE-11_3_L20,807
RPE-11_3_L21,186
RPE-11_3_L22,501
RPE-11_3_L23,180
RPE-11_3_M02,848
RPE-11_3_M04,944
RPE-11_3_M05,267
RPE-11_3_M06,922
RPE-11_3_M08,1034
RPE-11_3_M09,183
RPE-11_3_M10,49
RPE-11_3_M12,599
RPE-11_3_M13,444
RPE-11_3_M14,252
RPE-11_3_M16,769
RPE-11_3_M17,649
RPE-11_3_M18,644
RPE-11_3_M20,122
RPE-11_3_M21,1093
RPE-11_3_M23,359
RPE-11_3_N02,782
RPE-11_3_N03,919
RPE-11_3_N04,300
RPE-11_3_N05,180
RPE-11_3_N06,919
RPE-11_3_N07,289
RPE-11_3_N08,51
RPE-11_3_N09,62
RPE-11_3_N10,278
RPE-11_3_N11,755
RPE-11_3_N12,494
RPE-11_3_N13,49
RPE-11_3_N14,449
RPE-11_3_N15,21
RPE-11_3_N16,469
RPE-11_3_N17,666
RPE-11_3_N18,86
RPE-11_3_N19,961
RPE-11_3_N20,174
RPE-11_3_N21,38
RPE-11_3_N22,190
RPE-11_3_N23,267
RPE-11_3_O02,740
RPE-11_3_O03,167
RPE-11_3_O04,796
RPE-11_3_O05,590
RPE-11_3_O06,255
RPE-11_3_O07,300
RPE-11_3_O08,716
RPE-11_3_O09,382
RPE-11_3_O10,90
RPE-11_3_O11,989
RPE-11_3_O12,774
RPE-11_3_O13,1059
RPE-11_3_O14,237
RPE-11_3_O15,53
RPE-11_3_O16,707
RPE-11_3_O17,933
RPE-11_3_O18,632
RPE-11_3_O19,625
RPE-11_3_O20,768
RPE-11_3_O21,652
RPE-11_3_O22,578
RPE-11_3_O23,970
RPE-11_4_B03,493
RPE-11_4_B04,540
RPE-11_4_B05,240
RPE-11_4_B06,205
RPE-11_4_B07,208
RPE-11_4_B08,370
RPE-11_4_B09,227
RPE-11_4_B10,328
RPE-11_4_B11,288
RPE-11_4_B12,141
RPE-11_4_B13,773
RPE-11_4_B14,839
RPE-11_4_B15,931
RPE-11_4_B16,54
RPE-11_4_B17,0
